Time Start Target Weight
43 1239 19095 1
43 1239 19096 1
43 1239 19097 1
43 1239 19105 1
43 1239 19112 1
43 1239 19113 1
43 1239 19122 1
43 1239 19124 1
43 1239 19125 1
43 1239 19126 1
43 1239 19130 1
43 1239 19131 1
43 1239 19139 1
43 1239 19148 1
43 1239 19165 1
43 1239 19166 1
43 1239 19172 1
43 1239 19176 1
43 1239 19194 1
43 1239 19195 1
43 1239 19201 1
43 1239 19221 1
43 1239 19235 1
43 1239 19237 1
43 1239 19248 1
43 1239 19249 1
43 1239 19254 1
43 1239 19276 1
43 1239 19277 1
43 1239 19286 1
43 1239 19289 1
43 1239 19301 1
43 1239 19306 1
43 1239 19311 1
43 1239 19318 1
43 1239 19331 1
43 1239 19334 1
43 1239 19336 1
43 1239 19341 1
43 1239 19349 1
43 1239 19362 1
43 1239 19364 1
43 1239 19386 1
43 1239 19389 1
43 1239 19390 1
43 1239 19396 1
43 1239 19398 1
43 1239 19408 1
43 1239 19409 1
43 1239 19414 1
43 1239 19437 1
43 1239 19469 1
43 1239 19471 1
43 1239 19473 1
43 1239 19481 1
43 1239 19499 1
43 1239 19501 1
43 1239 19502 1
43 1239 19514 1
43 1239 19530 1
43 1239 19538 1
43 1239 19554 1
43 1239 19555 1
43 1239 19556 1
43 1239 19559 1
43 1239 19560 1
43 1239 19567 1
43 1239 19570 1
43 1239 19573 1
43 1239 19575 1
43 1239 19593 1
43 1239 19606 1
43 1239 19615 1
43 1239 19624 1
43 1239 19625 1
43 1239 19627 1
43 1239 19643 1
43 1239 19725 1
43 1239 19748 1
43 1239 19753 1
43 1239 19755 1
43 1239 19757 1
43 1239 19761 1
43 1239 19770 1
43 1239 19779 1
43 1239 19794 1
43 1239 19813 1
43 1239 19821 1
43 1239 19833 1
43 1239 19837 1
43 1239 19846 1
43 1239 19850 1
43 1239 19864 1
43 1239 19868 1
43 1239 19870 1
43 1239 19879 1
43 1239 19887 1
43 1239 19893 1
43 1239 19894 1
43 1239 19905 1
43 1239 19911 1
43 1239 19921 1
43 1239 19951 1
43 1239 19971 1
43 1239 19984 1
43 1239 19985 1
43 1239 20000 1
43 1239 20016 1
43 1239 20042 1
43 1239 20062 1
43 1239 20071 1
43 1239 20081 1
43 1239 20082 1
43 1239 20092 1
43 1239 20101 1
43 1239 20103 1
43 1239 20111 1
43 1239 20113 1
43 1239 20119 1
43 1239 20123 1
43 1239 20151 1
43 1239 20153 1
43 1239 20175 1
43 1239 20176 1
43 1239 20208 1
43 1239 20211 1
43 1239 20223 1
43 1239 20234 1
43 1239 20259 1
43 1239 20265 1
43 1239 20282 1
43 1239 20349 1
43 1239 20432 1
43 1239 20437 1
43 102 1239 1
43 102 10886 1
43 122 1239 1
43 122 7018 1
43 243 1239 1
43 1248 9060 1
43 1249 3561 1
43 1267 1755 1
43 1267 2594 1
43 1267 3209 1
43 1267 3257 1
43 1267 4513 1
43 1267 5396 1
43 1267 6730 1
43 1267 6734 1
43 1267 6737 1
43 1267 6762 1
43 1267 6882 1
43 1267 8234 1
43 1267 8297 1
43 1267 8329 1
43 1267 8463 1
43 1267 8583 1
43 1267 8626 1
43 1267 8855 1
43 1267 8858 1
43 1267 8884 1
43 1267 8918 1
43 1267 9093 1
43 1267 9104 1
43 1267 9209 1
43 1267 12309 1
43 1267 12363 1
43 1267 12465 1
43 1267 12515 1
43 1267 12559 1
43 1267 12637 1
43 1267 12761 1
43 1267 12781 1
43 1267 13018 1
43 1267 13060 1
43 1267 13089 1
43 1267 15360 1
43 1267 15529 1
43 1267 15584 1
43 1267 15592 1
43 1267 15607 1
43 1267 15663 1
43 1267 15668 1
43 1267 15746 1
43 1267 15875 1
43 1267 15887 1
43 1267 15888 1
43 1267 16076 1
43 1267 16155 1
43 1267 16198 1
43 1267 16210 1
43 1270 1889 1
43 1270 3257 1
43 1270 5521 1
43 1270 5549 1
43 1270 5605 1
43 1270 5627 1
43 1270 8208 1
43 1270 8351 1
43 1270 8360 1
43 1270 8373 1
43 1270 8422 1
43 1270 8442 1
43 1270 8469 1
43 1270 8602 1
43 1270 8735 1
43 1270 8767 1
43 1270 8794 1
43 1270 8827 1
43 1270 8852 1
43 1270 8864 1
43 1270 8879 1
43 1270 8925 1
43 1270 8939 1
43 1270 8950 1
43 1270 9007 1
43 1270 9066 1
43 1270 9067 1
43 1270 9072 1
43 1270 9099 1
43 1270 9164 1
43 1270 9175 1
43 1270 9188 1
43 1270 12288 1
43 1270 12292 1
43 1270 12313 1
43 1270 12331 1
43 1270 12343 1
43 1270 12355 1
43 1270 12371 1
43 1270 12379 1
43 1270 12466 1
43 1270 12470 1
43 1270 12531 1
43 1270 12555 1
43 1270 12574 1
43 1270 12581 1
43 1270 12595 1
43 1270 12610 1
43 1270 12625 1
43 1270 12638 1
43 1270 12643 1
43 1270 12664 1
43 1270 12678 1
43 1270 12722 1
43 1270 12796 1
43 1270 12813 1
43 1270 12853 1
43 1270 12857 1
43 1270 12888 1
43 1270 12892 1
43 1270 12899 1
43 1270 12916 1
43 1270 12919 1
43 1270 12930 1
43 1270 13003 1
43 1270 13006 1
43 1270 13012 1
43 1270 13039 1
43 1270 13040 1
43 1270 13043 1
43 1270 13045 1
43 1270 13083 1
43 1270 13090 1
43 1270 13152 1
43 1270 13157 1
43 1270 13247 1
43 1270 15374 1
43 1270 15438 1
43 1270 15465 1
43 1270 15486 1
43 1270 15579 1
43 1270 15622 1
43 1270 15698 1
43 1270 15709 1
43 1270 15763 1
43 1270 15781 1
43 1270 15813 1
43 1270 15889 1
43 1270 15894 1
43 1270 15904 1
43 1270 15933 1
43 1270 15968 1
43 1270 15987 1
43 1270 16038 1
43 1270 16103 1
43 1270 16152 1
43 1270 16233 1
43 1270 16356 1
43 1275 8204 1
43 1275 8365 1
43 1275 13128 1
43 1280 2548 1
43 1280 4006 1
43 1280 6123 1
43 1280 6172 1
43 1280 6427 1
43 1280 6453 1
43 1280 6461 1
43 1280 6939 1
43 1280 7091 1
43 1280 9318 1
43 1280 11388 1
43 1280 14478 1
43 1290 1889 1
43 1290 2818 1
43 1290 2856 1
43 1290 3083 1
43 1290 3257 1
43 1290 5551 1
43 1290 5611 1
43 1290 8153 1
43 1290 8297 1
43 1290 8355 1
43 1290 8426 1
43 1290 8918 1
43 1290 8928 1
43 1290 9057 1
43 1290 9084 1
43 1290 12471 1
43 1290 12596 1
43 1290 12944 1
43 1290 13001 1
43 1290 13987 1
43 1290 15568 1
43 1290 15766 1
43 1290 15768 1
43 1290 16032 1
43 1294 7018 1
43 1298 3758 1
43 1299 1653 1
43 1299 1755 1
43 1299 1833 1
43 1299 2118 1
43 1299 2529 1
43 1299 2588 1
43 1299 2686 1
43 1299 2820 1
43 1299 3215 1
43 1299 3220 1
43 1299 3249 1
43 1299 3257 1
43 1299 3259 1
43 1299 3301 1
43 1299 3307 1
43 1299 3308 1
43 1299 3333 1
43 1299 3336 1
43 1299 5089 1
43 1299 5377 1
43 1299 5378 1
43 1299 5388 1
43 1299 5400 1
43 1299 5413 1
43 1299 5511 1
43 1299 5518 1
43 1299 5556 1
43 1299 5571 1
43 1299 5574 1
43 1299 5594 1
43 1299 5605 1
43 1299 5621 1
43 1299 6432 1
43 1299 6461 1
43 1299 6690 1
43 1299 6727 1
43 1299 6762 1
43 1299 6793 1
43 1299 6795 1
43 1299 6805 1
43 1299 6820 1
43 1299 6850 1
43 1299 7589 1
43 1299 8190 1
43 1299 8210 1
43 1299 8213 1
43 1299 8220 1
43 1299 8225 1
43 1299 8233 1
43 1299 8289 1
43 1299 8297 1
43 1299 8308 1
43 1299 8342 1
43 1299 8359 1
43 1299 8374 1
43 1299 8377 1
43 1299 8434 1
43 1299 8473 1
43 1299 8535 1
43 1299 8615 1
43 1299 8736 1
43 1299 8747 1
43 1299 8764 1
43 1299 8918 1
43 1299 8938 1
43 1299 9057 1
43 1299 9085 1
43 1299 12357 1
43 1299 12383 1
43 1299 12457 1
43 1299 12550 1
43 1299 12580 1
43 1299 12624 1
43 1299 12631 1
43 1299 12741 1
43 1299 12755 1
43 1299 12869 1
43 1299 12885 1
43 1299 12956 1
43 1299 12968 1
43 1299 13237 1
43 1299 13269 1
43 1299 13445 1
43 1299 15429 1
43 1299 15528 1
43 1299 15557 1
43 1299 15571 1
43 1299 15606 1
43 1299 15609 1
43 1299 15623 1
43 1299 15652 1
43 1299 15689 1
43 1299 15694 1
43 1299 15696 1
43 1299 15742 1
43 1299 15833 1
43 1299 15855 1
43 1299 15869 1
43 1299 15934 1
43 1299 15949 1
43 1299 15997 1
43 1299 16075 1
43 1299 16110 1
43 1299 16255 1
43 1299 20485 1
43 1299 20494 1
43 1299 20680 1
43 1273 1299 1
43 1273 1755 1
43 1273 1889 1
43 1273 1901 1
43 1273 2647 1
43 1273 3239 1
43 1273 3257 1
43 1273 3300 1
43 1273 3333 1
43 1273 3561 1
43 1273 4513 1
43 1273 5401 1
43 1273 5413 1
43 1273 5464 1
43 1273 5517 1
43 1273 5521 1
43 1273 6461 1
43 1273 6733 1
43 1273 6900 1
43 1273 8222 1
43 1273 8297 1
43 1273 8344 1
43 1273 8391 1
43 1273 8397 1
43 1273 8481 1
43 1273 8735 1
43 1273 8767 1
43 1273 8843 1
43 1273 8859 1
43 1273 8918 1
43 1273 9057 1
43 1273 9072 1
43 1273 9132 1
43 1273 10627 1
43 1273 12299 1
43 1273 12312 1
43 1273 12313 1
43 1273 12316 1
43 1273 12337 1
43 1273 12348 1
43 1273 12420 1
43 1273 12541 1
43 1273 12544 1
43 1273 12571 1
43 1273 12579 1
43 1273 12611 1
43 1273 12638 1
43 1273 12693 1
43 1273 12722 1
43 1273 12759 1
43 1273 12796 1
43 1273 12886 1
43 1273 12888 1
43 1273 12919 1
43 1273 13115 1
43 1273 13125 1
43 1273 13140 1
43 1273 13246 1
43 1273 13259 1
43 1273 15446 1
43 1273 15465 1
43 1273 15477 1
43 1273 15580 1
43 1273 15594 1
43 1273 15600 1
43 1273 15709 1
43 1273 15725 1
43 1273 15726 1
43 1273 15747 1
43 1273 15960 1
43 1273 16060 1
43 1273 16097 1
43 1273 16316 1
43 1273 16356 1
43 1309 1708 1
43 1309 1717 1
43 1309 2223 1
43 1309 12398 1
43 775 1309 1
43 1301 1309 1
43 1301 3259 1
43 1321 1673 1
43 1322 1335 1
43 1322 1673 1
43 1323 1673 1
43 1324 1673 1
43 1324 1698 1
43 1324 2107 1
43 1325 1673 1
43 1326 1673 1
43 1326 1695 1
43 1327 1673 1
43 1327 3394 1
43 1327 4257 1
43 1328 1673 1
43 1330 1673 1
43 1331 1673 1
43 1332 1673 1
43 1333 1673 1
43 1334 1673 1
43 1334 3388 1
43 1334 3912 1
43 1335 8174 1
43 1342 5515 1
43 1455 7170 1
43 1464 7170 1
43 1472 7170 1
43 1485 7170 1
43 1503 7170 1
43 1527 7170 1
43 1583 1913 1
43 1580 1583 1
43 1580 1913 1
43 1591 5913 1
43 1591 5972 1
43 1653 2603 1
43 1653 2831 1
43 1653 2833 1
43 1653 2834 1
43 1653 2836 1
43 1653 2837 1
43 1653 2839 1
43 1653 2841 1
43 1653 2842 1
43 1653 2843 1
43 1653 2846 1
43 1653 3257 1
43 1653 4513 1
43 1653 5413 1
43 1653 8918 1
43 1653 9088 1
43 1653 12381 1
43 1653 15980 1
43 1653 16251 1
43 1662 1673 1
43 1663 1673 1
43 1668 1682 1
43 1668 2056 1
43 1668 2516 1
43 1668 2828 1
43 1668 3549 1
43 1668 3561 1
43 1668 4513 1
43 1668 5686 1
43 1668 6079 1
43 1668 6395 1
43 1668 6453 1
43 1668 6461 1
43 1668 6992 1
43 1668 7018 1
43 1668 8297 1
43 1668 10593 1
43 1668 10681 1
43 1668 14853 1
43 1668 14854 1
43 1668 14855 1
43 1670 1673 1
43 1670 8252 1
43 1673 1674 1
43 1673 1677 1
43 1673 1687 1
43 1329 1673 1
43 1667 1673 1
43 1667 11313 1
43 1665 1677 1
43 1675 1677 1
43 1680 5585 1
43 1680 6453 1
43 1680 8410 1
43 1680 8738 1
43 1680 8867 1
43 1680 8958 1
43 1680 9071 1
43 1680 9117 1
43 1680 12400 1
43 1680 12441 1
43 1680 12619 1
43 1680 12988 1
43 1680 13074 1
43 1680 13093 1
43 1680 13172 1
43 1680 13240 1
43 1680 15380 1
43 1680 15976 1
43 1680 16029 1
43 1680 16061 1
43 1691 3561 1
43 1691 3633 1
43 1691 3967 1
43 1691 6453 1
43 1691 6461 1
43 1691 7928 1
43 1691 11625 1
43 1691 13697 1
43 1691 13768 1
43 1691 13937 1
43 1691 14007 1
43 1691 14653 1
43 1691 15061 1
43 1691 15247 1
43 1691 16438 1
43 1691 17345 1
43 1691 17392 1
43 1691 19062 1
43 1691 19662 1
43 1698 2685 1
43 1698 14510 1
43 1717 2200 1
43 1727 5976 1
43 1733 1913 1
43 772 1733 1
43 1740 1746 1
43 1740 1800 1
43 1740 2041 1
43 1740 2497 1
43 1740 2548 1
43 1740 2551 1
43 1740 2571 1
43 1740 2828 1
43 1740 2914 1
43 1740 3320 1
43 1740 3588 1
43 1740 3967 1
43 1740 4006 1
43 1740 4179 1
43 1740 4183 1
43 1740 4200 1
43 1740 4263 1
43 1740 4265 1
43 1740 4540 1
43 1740 4544 1
43 1740 5000 1
43 1740 5390 1
43 1740 5413 1
43 1740 5462 1
43 1740 5696 1
43 1740 5727 1
43 1740 6066 1
43 1740 6172 1
43 1740 6453 1
43 1740 6461 1
43 1740 7018 1
43 1740 7170 1
43 1740 8188 1
43 1740 10294 1
43 1740 10314 1
43 1740 10583 1
43 1740 10666 1
43 1740 10844 1
43 1740 10868 1
43 1740 10894 1
43 1740 10995 1
43 1740 11030 1
43 1740 11188 1
43 1740 11278 1
43 1740 11282 1
43 1740 11369 1
43 1740 11387 1
43 1740 11627 1
43 1740 11795 1
43 1740 11955 1
43 1740 12186 1
43 1740 13423 1
43 1740 13919 1
43 1740 14226 1
43 1740 14566 1
43 1740 14612 1
43 1740 15041 1
43 1740 15104 1
43 1740 15110 1
43 1740 15318 1
43 1740 16417 1
43 1740 16650 1
43 1740 16792 1
43 1740 16922 1
43 1740 16970 1
43 1740 16991 1
43 1740 17012 1
43 1740 17060 1
43 1740 17155 1
43 1740 17160 1
43 1740 17186 1
43 1740 17308 1
43 1740 17314 1
43 1740 18451 1
43 1740 18507 1
43 1740 18554 1
43 1740 18702 1
43 1740 18703 1
43 1740 18807 1
43 1740 18811 1
43 1740 18850 1
43 1740 18985 1
43 1740 19041 1
43 1740 19179 1
43 1740 19701 1
43 1741 2603 1
43 1741 3221 1
43 1741 12630 1
43 1741 15496 1
43 544 1741 1
43 565 1741 1
43 1739 1741 1
43 1742 7018 1
43 1742 10578 1
43 1742 13315 1
43 1742 13646 1
43 11 1742 1
43 1746 2274 1
43 1746 2828 1
43 1746 2914 1
43 1746 3257 1
43 1746 3356 1
43 1746 4006 1
43 1746 4513 1
43 1746 6066 1
43 1746 6079 1
43 1746 6395 1
43 1746 6453 1
43 1746 6461 1
43 1746 7018 1
43 1754 8756 1
43 1755 1759 1
43 1755 1853 1
43 1755 1877 1
43 1755 1880 1
43 1755 1883 1
43 1755 1889 1
43 1755 2529 1
43 1755 2603 1
43 1755 2607 1
43 1755 2852 1
43 1755 2914 1
43 1755 3216 1
43 1755 3246 1
43 1755 3292 1
43 1755 3300 1
43 1755 3320 1
43 1755 3330 1
43 1755 3333 1
43 1755 3336 1
43 1755 3561 1
43 1755 3967 1
43 1755 4513 1
43 1755 5377 1
43 1755 5388 1
43 1755 5400 1
43 1755 5403 1
43 1755 5410 1
43 1755 5423 1
43 1755 5424 1
43 1755 5430 1
43 1755 5466 1
43 1755 5499 1
43 1755 5511 1
43 1755 5539 1
43 1755 5571 1
43 1755 5578 1
43 1755 5588 1
43 1755 5595 1
43 1755 5604 1
43 1755 5629 1
43 1755 5669 1
43 1755 6395 1
43 1755 6461 1
43 1755 6553 1
43 1755 6730 1
43 1755 6747 1
43 1755 6754 1
43 1755 6761 1
43 1755 6762 1
43 1755 6790 1
43 1755 6805 1
43 1755 6830 1
43 1755 6855 1
43 1755 6862 1
43 1755 6887 1
43 1755 8068 1
43 1755 8210 1
43 1755 8213 1
43 1755 8228 1
43 1755 8246 1
43 1755 8257 1
43 1755 8266 1
43 1755 8327 1
43 1755 8339 1
43 1755 8377 1
43 1755 8379 1
43 1755 8437 1
43 1755 8503 1
43 1755 8514 1
43 1755 8525 1
43 1755 8555 1
43 1755 8612 1
43 1755 8642 1
43 1755 8708 1
43 1755 8709 1
43 1755 8740 1
43 1755 8778 1
43 1755 8784 1
43 1755 8785 1
43 1755 8787 1
43 1755 8815 1
43 1755 8840 1
43 1755 8913 1
43 1755 8919 1
43 1755 8938 1
43 1755 8952 1
43 1755 8954 1
43 1755 8992 1
43 1755 9004 1
43 1755 9008 1
43 1755 9044 1
43 1755 9057 1
43 1755 9078 1
43 1755 9132 1
43 1755 9133 1
43 1755 9143 1
43 1755 9160 1
43 1755 9193 1
43 1755 9211 1
43 1755 11341 1
43 1755 12302 1
43 1755 12313 1
43 1755 12334 1
43 1755 12350 1
43 1755 12390 1
43 1755 12458 1
43 1755 12508 1
43 1755 12530 1
43 1755 12540 1
43 1755 12552 1
43 1755 12565 1
43 1755 12570 1
43 1755 12636 1
43 1755 12662 1
43 1755 12844 1
43 1755 12852 1
43 1755 12868 1
43 1755 12874 1
43 1755 12877 1
43 1755 12905 1
43 1755 12955 1
43 1755 12956 1
43 1755 13111 1
43 1755 13129 1
43 1755 13214 1
43 1755 13229 1
43 1755 13297 1
43 1755 13299 1
43 1755 13300 1
43 1755 13646 1
43 1755 15379 1
43 1755 15421 1
43 1755 15482 1
43 1755 15520 1
43 1755 15570 1
43 1755 15589 1
43 1755 15616 1
43 1755 15635 1
43 1755 15670 1
43 1755 15679 1
43 1755 15703 1
43 1755 15737 1
43 1755 15784 1
43 1755 15915 1
43 1755 15940 1
43 1755 15941 1
43 1755 15990 1
43 1755 16115 1
43 1755 16183 1
43 1755 16295 1
43 1755 16315 1
43 1755 20579 1
43 1755 20693 1
43 1257 1755 1
43 1257 1800 1
43 1257 2120 1
43 1257 2863 1
43 1257 2874 1
43 1257 3257 1
43 1257 3301 1
43 1257 5492 1
43 1257 5569 1
43 1257 8873 1
43 1257 8918 1
43 1257 12563 1
43 1257 13116 1
43 1257 15991 1
43 1757 7018 1
43 1759 2380 1
43 1759 5515 1
43 1759 5574 1
43 1759 5590 1
43 1759 6835 1
43 1759 8348 1
43 1760 4983 1
43 1760 6993 1
43 99 1760 1
43 1761 6922 1
43 1761 10421 1
43 1763 7018 1
43 1767 6402 1
43 1767 8169 1
43 1767 19217 1
43 1781 4766 1
43 1781 9270 1
43 1237 1781 1
43 1237 6453 1
43 1237 7622 1
43 1237 7623 1
43 1237 9270 1
43 1237 9274 1
43 1237 9489 1
43 1237 9628 1
43 1237 9635 1
43 1237 9754 1
43 1237 9775 1
43 1237 9782 1
43 1237 9868 1
43 1237 9949 1
43 1237 10045 1
43 1237 10052 1
43 1237 10070 1
43 1237 10176 1
43 1237 10197 1
43 1237 17576 1
43 1237 17579 1
43 1784 3549 1
43 1784 4513 1
43 1784 5651 1
43 1784 5716 1
43 1784 6345 1
43 1784 6461 1
43 1784 6506 1
43 1784 6530 1
43 1784 7181 1
43 1784 7960 1
43 1784 10271 1
43 1784 10323 1
43 1784 10367 1
43 1784 10653 1
43 1784 10781 1
43 1784 13779 1
43 1784 14729 1
43 1784 14985 1
43 1784 17014 1
43 1784 17113 1
43 1785 2828 1
43 1785 3628 1
43 1785 3629 1
43 1785 3685 1
43 1785 3756 1
43 1785 3820 1
43 1785 4017 1
43 1785 4385 1
43 1785 5647 1
43 1785 5719 1
43 1785 6074 1
43 1785 7018 1
43 1785 7219 1
43 1785 7828 1
43 1785 7931 1
43 1785 10754 1
43 1785 10963 1
43 1785 11452 1
43 1785 11529 1
43 1785 11722 1
43 1785 11817 1
43 1785 11916 1
43 1785 12132 1
43 1785 13498 1
43 1785 13972 1
43 1785 14223 1
43 1785 14242 1
43 1785 14433 1
43 1785 14644 1
43 1785 14996 1
43 1785 15050 1
43 1785 15065 1
43 1785 15278 1
43 1785 16670 1
43 1785 16813 1
43 1785 17077 1
43 1785 17214 1
43 1785 17324 1
43 1785 18690 1
43 1785 19460 1
43 1785 19747 1
43 1785 19916 1
43 1785 20072 1
43 1785 20108 1
43 1791 7839 1
43 1800 1877 1
43 1800 1879 1
43 1800 1880 1
43 1800 6855 1
43 1800 11960 1
43 1829 2901 1
43 1830 6553 1
43 1832 11537 1
43 1833 2548 1
43 1833 2914 1
43 1833 3209 1
43 1833 3292 1
43 1833 3303 1
43 1833 3356 1
43 1833 3549 1
43 1833 3561 1
43 1833 3967 1
43 1833 4200 1
43 1833 4513 1
43 1833 6453 1
43 1833 6461 1
43 1833 7018 1
43 1833 8210 1
43 1833 8837 1
43 1833 11875 1
43 1833 12457 1
43 1833 13264 1
43 1833 14011 1
43 1833 16320 1
43 1833 16779 1
43 1833 18695 1
43 1836 2047 1
43 1836 2612 1
43 1836 3257 1
43 1836 5400 1
43 1836 6730 1
43 1836 6776 1
43 1836 8803 1
43 1836 12387 1
43 1836 12649 1
43 1836 12799 1
43 1836 12952 1
43 1836 13030 1
43 1836 13250 1
43 1836 13267 1
43 1836 13646 1
43 1836 15420 1
43 1836 15513 1
43 1836 15517 1
43 1836 15585 1
43 1836 15623 1
43 1836 15978 1
43 1836 16215 1
43 1842 2685 1
43 1842 3549 1
43 1842 4513 1
43 1842 6079 1
43 1842 6461 1
43 1842 7170 1
43 1849 2830 1
43 1849 4983 1
43 1849 5500 1
43 1849 6717 1
43 1849 7734 1
43 1849 8902 1
43 1849 12234 1
43 1849 12496 1
43 1849 12616 1
43 1849 12919 1
43 1849 13037 1
43 1849 13217 1
43 1849 15680 1
43 1849 16032 1
43 1853 2036 1
43 1853 3257 1
43 1853 6461 1
43 1853 6720 1
43 1853 8670 1
43 1853 8692 1
43 1853 8918 1
43 1853 8933 1
43 1853 13646 1
43 679 1853 1
43 679 1901 1
43 760 1853 1
43 760 2494 1
43 1113 1853 1
43 1114 1853 1
43 1117 1853 1
43 1119 1853 1
43 1120 1853 1
43 1120 3257 1
43 1120 4513 1
43 1120 6461 1
43 1120 8918 1
43 1205 1853 1
43 1776 1853 1
43 1776 1901 1
43 1877 1880 1
43 1880 1882 1
43 1880 1883 1
43 1880 2603 1
43 1883 3257 1
43 1889 3215 1
43 1889 3259 1
43 1889 3300 1
43 1889 5551 1
43 1897 9190 1
43 1897 12894 1
43 1897 13156 1
43 1897 15931 1
43 1899 8228 1
43 1899 8297 1
43 1899 9057 1
43 1899 12318 1
43 1899 12669 1
43 1899 12765 1
43 1899 12806 1
43 1899 12911 1
43 1899 13646 1
43 1899 16275 1
43 1901 3257 1
43 1901 4513 1
43 1901 5423 1
43 1901 6461 1
43 1901 6720 1
43 1901 8918 1
43 1901 8940 1
43 1901 8971 1
43 1901 9023 1
43 1901 9119 1
43 1901 12382 1
43 1901 12605 1
43 1901 12635 1
43 1901 12766 1
43 1901 12793 1
43 1901 13064 1
43 1901 13068 1
43 1901 13646 1
43 1901 15454 1
43 1901 15906 1
43 1901 16049 1
43 1901 16305 1
43 1901 16364 1
43 1903 5407 1
43 1903 9080 1
43 1903 12767 1
43 1903 16019 1
43 1903 16149 1
43 1913 1959 1
43 1913 1984 1
43 1913 2629 1
43 1913 2632 1
43 1913 2746 1
43 1913 3866 1
43 1913 3867 1
43 1913 3869 1
43 1913 3870 1
43 1913 3872 1
43 1913 3873 1
43 1913 3874 1
43 1913 3881 1
43 1913 3883 1
43 1913 3890 1
43 1913 3895 1
43 1913 4483 1
43 1913 5180 1
43 1913 5232 1
43 1913 5248 1
43 1913 5256 1
43 454 1913 1
43 509 1913 1
43 655 1913 1
43 1556 1913 1
43 1559 1913 1
43 1562 1913 1
43 1564 1913 1
43 1565 1913 1
43 1569 1913 1
43 1589 1913 1
43 1928 3561 1
43 1940 2200 1
43 261 1940 1
43 1968 3561 1
43 1968 7018 1
43 1975 7018 1
43 1982 7042 1
43 1982 10594 1
43 1982 11699 1
43 2003 7018 1
43 2012 6668 1
43 1955 2012 1
43 1955 2547 1
43 1955 3219 1
43 1955 3314 1
43 1955 3346 1
43 1955 6711 1
43 1955 8512 1
43 1955 8933 1
43 1955 9010 1
43 2015 6259 1
43 2024 7018 1
43 2033 4969 1
43 2033 6347 1
43 2041 2685 1
43 2041 2828 1
43 2041 2914 1
43 2041 3110 1
43 2041 3356 1
43 2041 3549 1
43 2041 3561 1
43 2041 4166 1
43 2041 4513 1
43 2041 6079 1
43 2041 6461 1
43 2041 6540 1
43 2041 7018 1
43 2041 7208 1
43 2041 11668 1
43 2041 14042 1
43 2041 14272 1
43 2041 16860 1
43 2107 8933 1
43 2107 9010 1
43 2110 3257 1
43 2110 3286 1
43 2110 3615 1
43 2110 4513 1
43 2110 6461 1
43 2110 8068 1
43 2110 9022 1
43 2110 12415 1
43 2110 13280 1
43 2110 16171 1
43 2110 16282 1
43 2116 3220 1
43 2116 3293 1
43 2116 5619 1
43 2116 8297 1
43 2116 12994 1
43 2116 13069 1
43 2116 13212 1
43 2116 15659 1
43 2116 15688 1
43 224 2116 1
43 224 2603 1
43 224 8368 1
43 2118 2578 1
43 2118 5386 1
43 2118 5433 1
43 2118 5495 1
43 2118 5568 1
43 2118 8291 1
43 2118 8350 1
43 2118 8480 1
43 2118 8752 1
43 2118 8997 1
43 2118 9068 1
43 2118 12730 1
43 2118 12820 1
43 2118 13078 1
43 2118 13118 1
43 2118 13215 1
43 2118 13260 1
43 2118 15757 1
43 2118 20632 1
43 2134 2686 1
43 2134 8318 1
43 2134 8903 1
43 2134 12769 1
43 2140 3908 1
43 2140 7018 1
43 2150 10294 1
43 2150 11422 1
43 2150 11423 1
43 2167 5388 1
43 2170 7474 1
43 2173 6172 1
43 2193 2200 1
43 2060 2193 1
43 2200 2202 1
43 2200 2222 1
43 2200 2236 1
43 2200 2259 1
43 2200 2269 1
43 2200 2418 1
43 2200 2457 1
43 2200 2477 1
43 2200 2478 1
43 2200 4513 1
43 2200 5511 1
43 2200 6461 1
43 2200 8933 1
43 2200 9057 1
43 2200 11537 1
43 2200 13019 1
43 2200 16088 1
43 776 2200 1
43 777 2200 1
43 1300 2200 1
43 1303 2200 1
43 1305 2200 1
43 1307 2200 1
43 1720 2200 1
43 1723 2200 1
43 1935 2200 1
43 1936 2200 1
43 1939 2200 1
43 1942 2200 1
43 2088 2200 1
43 2188 2200 1
43 2188 15655 1
43 2276 3561 1
43 2277 10530 1
43 2277 11377 1
43 2379 3447 1
43 2379 11047 1
43 2379 12090 1
43 2379 14467 1
43 2379 14917 1
43 2379 15248 1
43 2379 17303 1
43 2379 17404 1
43 2379 18865 1
43 2379 18964 1
43 2379 19552 1
43 2379 19654 1
43 2379 20112 1
43 2379 20329 1
43 2380 16014 1
43 2381 3136 1
43 2381 3549 1
43 2381 4513 1
43 2381 5056 1
43 2381 7050 1
43 1951 2457 1
43 2496 11317 1
43 2495 2496 1
43 2495 2701 1
43 2495 10771 1
43 2495 11317 1
43 2495 11659 1
43 2495 12015 1
43 2495 13964 1
43 2497 2515 1
43 2497 2523 1
43 2497 2526 1
43 2497 2685 1
43 2497 2828 1
43 2497 2914 1
43 2497 3257 1
43 2497 3356 1
43 2497 3561 1
43 2497 4459 1
43 2497 4513 1
43 2497 4688 1
43 2497 4692 1
43 2497 4716 1
43 2497 4774 1
43 2497 4777 1
43 2497 6066 1
43 2497 6395 1
43 2497 6461 1
43 2497 7501 1
43 2497 7516 1
43 2497 7518 1
43 2497 7519 1
43 2497 7521 1
43 2497 7522 1
43 2497 7531 1
43 2497 7664 1
