Time Start Target Weight
9420 1884 1519 1
9420 1890 1525 1
9420 1899 1458 1
9420 1915 1455 1
9420 1444 1466 1
9420 1504 1528 1
9420 1568 1483 1
9420 1631 1503 1
9420 1638 1911 1
9420 1647 1482 1
9420 1698 1707 1
9420 1765 1908 1
9420 1765 1877 1
9420 1765 1479 1
9420 1789 1857 1
9420 1908 1479 1
9420 1657 1769 1
9420 1921 1462 1
9420 1591 1858 1
9420 1593 1603 1
9420 1598 1875 1
9420 1718 1889 1
9420 1825 1919 1
9420 1598 1715 1
9420 1617 1628 1
9420 1678 1848 1
9420 1678 1517 1
9420 1877 1908 1
9420 1754 1821 1
9420 1670 1711 1
9420 1546 1557 1
9422 1537 1532 1
9422 1546 1847 1
9422 1546 1708 1
9422 1546 1503 1
9422 1551 1269 1
9422 1554 1435 1
9422 1557 1503 1
9422 1568 1483 1
9422 1587 1504 1
9422 1598 1701 1
9422 1631 1503 1
9422 1635 1875 1
9422 1638 1792 1
9422 1638 1513 1
9422 1638 1911 1
9422 1647 1482 1
9422 1698 1707 1
9422 1708 1848 1
9422 1713 1907 1
9422 1765 1466 1
9422 1765 1908 1
9422 1765 1877 1
9422 1765 1479 1
9422 1768 1811 1
9422 1771 1908 1
9422 1789 1857 1
9422 1808 1915 1
9422 1831 1460 1
9422 1865 1517 1
9422 1899 1532 1
9422 1908 1479 1
9422 1921 1461 1
9422 1573 1455 1
9422 1604 1786 1
9422 1638 1885 1
9422 1638 1641 1
9422 1641 1792 1
9422 1657 1769 1
9422 1792 1885 1
9422 1889 1458 1
9422 1921 1462 1
9422 1591 1858 1
9422 1593 1603 1
9422 1598 1875 1
9422 1718 1889 1
9422 1825 1919 1
9422 1549 1890 1
9422 1562 1908 1
9422 1598 1715 1
9422 1617 1628 1
9422 1678 1848 1
9422 1678 1517 1
9422 1813 1872 1
9422 1877 1908 1
9422 1831 1499 1
9422 1754 1821 1
9422 1670 1711 1
9422 1546 1557 1
9424 1549 1525 1
9424 1554 1834 1
9424 1554 1661 1
9424 1562 1652 1
9424 1573 1455 1
9424 1575 1679 1
9424 1603 1449 1
9424 1604 1786 1
9424 1613 1847 1
9424 1613 1503 1
9424 1635 1701 1
9424 1638 1897 1
9424 1638 1885 1
9424 1638 1641 1
9424 1641 1792 1
9424 1641 1765 1
9424 1643 1704 1
9424 1657 1769 1
9424 1672 1889 1
9424 1672 1718 1
9424 1678 1680 1
9424 1698 1491 1
9424 1717 1893 1
9424 1718 1728 1
9424 1718 1458 1
9424 1789 1834 1
9424 1792 1885 1
9424 1831 1907 1
9424 1848 1914 1
9424 1889 1458 1
9424 1890 1525 1
9424 1907 1923 1
9424 1907 1499 1
9424 1921 1462 1
9424 1482 1503 1
9424 1540 1672 1
9424 1556 1504 1
9424 1573 1452 1
9424 1591 1858 1
9424 1593 1603 1
9424 1598 1875 1
9424 1641 1885 1
9424 1710 1455 1
9424 1718 1889 1
9424 1825 1919 1
9424 1840 1487 1
9424 1549 1890 1
9424 1562 1908 1
9424 1598 1715 1
9424 1617 1628 1
9424 1638 1765 1
9424 1678 1848 1
9424 1678 1517 1
9424 1680 1517 1
9424 1458 1532 1
9424 1602 1631 1
9424 1635 1715 1
9424 1813 1872 1
9424 1877 1479 1
9424 1829 1886 1
9424 1877 1908 1
9424 1598 1635 1
9424 1831 1499 1
9424 1754 1821 1
9424 1847 1503 1
9424 1670 1711 1
9424 1546 1557 1
9424 1554 1857 1
9426 1539 1717 1
9426 1540 1672 1
9426 1545 1582 1
9426 1554 1789 1
9426 1556 1504 1
9426 1556 1889 1
9426 1568 1483 1
9426 1570 1734 1
9426 1573 1907 1
9426 1573 1452 1
9426 1575 1591 1
9426 1591 1858 1
9426 1593 1603 1
9426 1598 1875 1
9426 1616 1518 1
9426 1635 1875 1
9426 1638 1528 1
9426 1641 1771 1
9426 1641 1444 1
9426 1641 1885 1
9426 1647 1806 1
9426 1660 1692 1
9426 1673 1516 1
9426 1678 1914 1
9426 1679 1858 1
9426 1701 1473 1
9426 1701 1898 1
9426 1710 1455 1
9426 1717 1461 1
9426 1718 1889 1
9426 1718 1461 1
9426 1718 1446 1
9426 1728 1428 1
9426 1771 1885 1
9426 1771 1790 1
9426 1792 1528 1
9426 1825 1919 1
9426 1834 1491 1
9426 1840 1487 1
9426 1848 1517 1
9426 1885 1448 1
9426 1885 1513 1
9426 1885 1897 1
9426 1920 1473 1
9426 1504 1522 1
9426 1537 1568 1
9426 1537 1718 1
9426 1549 1890 1
9426 1551 1808 1
9426 1556 1718 1
9426 1562 1908 1
9426 1598 1715 1
9426 1612 1847 1
9426 1617 1628 1
9426 1638 1765 1
9426 1675 1749 1
9426 1678 1848 1
9426 1678 1517 1
9426 1680 1517 1
9426 1692 1829 1
9426 1692 1886 1
9426 1721 1796 1
9426 1811 1923 1
9426 1892 1898 1
9426 1698 1707 1
9426 1761 1493 1
9426 1458 1532 1
9426 1602 1631 1
9426 1635 1715 1
9426 1813 1872 1
9426 1877 1479 1
9426 1701 1920 1
9426 1829 1886 1
9426 1877 1908 1
9426 1924 1478 1
9426 1598 1635 1
9426 1831 1499 1
9426 1754 1821 1
9426 1847 1503 1
9426 1670 1711 1
9426 1546 1557 1
9426 1908 1479 1
9426 1554 1857 1
9428 1537 1568 1
9428 1537 1556 1
9428 1537 1718 1
9428 1545 1613 1
9428 1549 1890 1
9428 1551 1808 1
9428 1556 1664 1
9428 1556 1718 1
9428 1557 1767 1
9428 1562 1908 1
9428 1568 1664 1
9428 1598 1715 1
9428 1612 1847 1
9428 1617 1628 1
9428 1617 1894 1
9428 1638 1792 1
9428 1638 1897 1
9428 1638 1765 1
9428 1641 1528 1
9428 1641 1790 1
9428 1643 1462 1
9428 1652 1865 1
9428 1661 1900 1
9428 1675 1749 1
9428 1678 1848 1
9428 1678 1680 1
9428 1678 1517 1
9428 1680 1517 1
9428 1692 1829 1
9428 1692 1886 1
9428 1701 1477 1
9428 1717 1921 1
9428 1717 1718 1
9428 1721 1796 1
9428 1728 1458 1
9428 1735 1465 1
9428 1742 1520 1
9428 1765 1897 1
9428 1765 1471 1
9428 1790 1876 1
9428 1792 1885 1
9428 1808 1455 1
9428 1811 1923 1
9428 1847 1482 1
9428 1865 1466 1
9428 1884 1519 1
9428 1889 1899 1
9428 1892 1898 1
9428 1899 1462 1
9428 1920 1477 1
9428 1482 1503 1
9428 1556 1462 1
9428 1579 1787 1
9428 1657 1769 1
9428 1680 1848 1
9428 1698 1707 1
9428 1702 1901 1
9428 1761 1493 1
9428 1865 1491 1
9428 1898 1920 1
9428 1458 1532 1
9428 1602 1613 1
9428 1602 1631 1
9428 1831 1460 1
9428 1635 1715 1
9428 1643 1704 1
9428 1813 1872 1
9428 1877 1479 1
9428 1701 1920 1
9428 1829 1886 1
9428 1877 1908 1
9428 1924 1478 1
9428 1598 1635 1
9428 1768 1504 1
9428 1831 1499 1
9428 1754 1821 1
9428 1847 1503 1
9428 1670 1711 1
9428 1546 1557 1
9428 1908 1479 1
9428 1554 1857 1
9430 1539 1703 1
9430 1554 1811 1
9430 1554 1923 1
9430 1554 1441 1
9430 1556 1462 1
9430 1568 1462 1
9430 1570 1573 1
9430 1573 1455 1
9430 1579 1787 1
9430 1602 1482 1
9430 1612 1426 1
9430 1612 1517 1
9430 1613 1482 1
9430 1617 1441 1
9430 1641 1471 1
9430 1657 1769 1
9430 1673 1899 1
9430 1680 1848 1
9430 1698 1707 1
9430 1702 1901 1
9430 1703 1717 1
9430 1734 1913 1
9430 1740 1876 1
9430 1761 1493 1
9430 1789 1857 1
9430 1811 1857 1
9430 1847 1517 1
9430 1848 1901 1
9430 1857 1876 1
9430 1865 1491 1
9430 1876 1907 1
9430 1890 1924 1
9430 1892 1920 1
9430 1893 1458 1
9430 1898 1920 1
9430 1458 1532 1
9430 1546 1661 1
9430 1602 1613 1
9430 1602 1631 1
9430 1617 1857 1
9430 1635 1875 1
9430 1715 1875 1
9430 1728 1920 1
9430 1825 1919 1
9430 1831 1460 1
9430 1876 1923 1
9430 1460 1499 1
9430 1554 1617 1
9430 1635 1715 1
9430 1643 1704 1
9430 1701 1728 1
9430 1789 1441 1
9430 1813 1872 1
9430 1877 1479 1
9430 1665 1519 1
9430 1701 1920 1
9430 1829 1886 1
9430 1877 1908 1
9430 1924 1478 1
9430 1598 1875 1
9430 1598 1635 1
9430 1768 1504 1
9430 1831 1499 1
9430 1708 1808 1
9430 1754 1821 1
9430 1847 1503 1
9430 1670 1711 1
9430 1546 1557 1
9430 1908 1479 1
9430 1554 1857 1
9430 1568 1483 1
9430 1718 1889 1
9432 1546 1661 1
9432 1549 1890 1
9432 1552 1443 1
9432 1552 1613 1
9432 1554 1789 1
9432 1556 1703 1
9432 1558 1516 1
9432 1562 1877 1
9432 1562 1582 1
9432 1582 1707 1
9432 1582 1698 1
9432 1582 1638 1
9432 1587 1701 1
9432 1602 1613 1
9432 1602 1631 1
9432 1604 1721 1
9432 1608 1532 1
9432 1612 1901 1
9432 1617 1857 1
9432 1623 1865 1
9432 1628 1485 1
9432 1635 1875 1
9432 1638 1707 1
9432 1641 1907 1
9432 1660 1692 1
9432 1672 1532 1
9432 1692 1848 1
9432 1692 1772 1
9432 1692 1499 1
9432 1707 1908 1
9432 1707 1471 1
9432 1715 1875 1
9432 1728 1920 1
9432 1734 1749 1
9432 1825 1919 1
9432 1831 1460 1
9432 1841 1848 1
9432 1847 1510 1
9432 1876 1923 1
9432 1892 1458 1
9432 1893 1428 1
9432 1894 1465 1
9432 1901 1510 1
9432 1907 1471 1
9432 1920 1473 1
9432 1428 1458 1
9432 1460 1499 1
9432 1471 1479 1
9432 1503 1510 1
9432 1507 1530 1
9432 1530 1532 1
9432 1554 1617 1
9432 1573 1452 1
9432 1623 1437 1
9432 1635 1715 1
9432 1643 1704 1
9432 1701 1728 1
9432 1771 1792 1
9432 1771 1885 1
9432 1789 1441 1
9432 1813 1872 1
9432 1877 1479 1
9432 1540 1672 1
9432 1598 1715 1
9432 1608 1530 1
9432 1665 1519 1
9432 1678 1848 1
9432 1701 1920 1
9432 1829 1886 1
9432 1877 1908 1
9432 1924 1478 1
9432 1598 1875 1
9432 1591 1858 1
9432 1598 1635 1
9432 1617 1789 1
9432 1684 1840 1
9432 1735 1465 1
9432 1768 1504 1
9432 1831 1499 1
9432 1921 1462 1
9432 1708 1808 1
9432 1754 1821 1
9432 1847 1503 1
9432 1670 1711 1
9432 1546 1557 1
9432 1908 1479 1
9432 1554 1857 1
9432 1568 1483 1
9432 1718 1889 1
9434 1545 1647 1
9434 1554 1617 1
9434 1562 1698 1
9434 1562 1707 1
9434 1562 1455 1
9434 1568 1889 1
9434 1568 1718 1
9434 1570 1485 1
9434 1573 1452 1
9434 1587 1458 1
9434 1608 1899 1
9434 1613 1442 1
9434 1617 1441 1
9434 1623 1437 1
9434 1635 1715 1
9434 1638 1698 1
9434 1640 1718 1
9434 1643 1704 1
9434 1665 1825 1
9434 1687 1841 1
9434 1692 1829 1
9434 1692 1886 1
9434 1698 1528 1
9434 1701 1728 1
9434 1707 1907 1
9434 1734 1886 1
9434 1740 1497 1
9434 1742 1520 1
9434 1749 1757 1
9434 1765 1455 1
9434 1771 1792 1
9434 1771 1885 1
9434 1789 1441 1
9434 1803 1441 1
9434 1813 1872 1
9434 1825 1884 1
9434 1841 1510 1
9434 1847 1886 1
9434 1877 1479 1
9434 1886 1503 1
9434 1899 1530 1
9434 1446 1458 1
9434 1458 1516 1
9434 1479 1485 1
9434 1540 1672 1
9434 1587 1899 1
9434 1598 1715 1
9434 1604 1901 1
9434 1608 1530 1
9434 1665 1519 1
9434 1678 1848 1
9434 1698 1707 1
9434 1701 1920 1
9434 1707 1764 1
9434 1829 1886 1
9434 1877 1908 1
9434 1924 1478 1
9434 1556 1718 1
9434 1593 1603 1
9434 1595 1654 1
9434 1598 1875 1
9434 1598 1703 1
9434 1612 1678 1
9434 1806 1808 1
9434 1892 1898 1
9434 1570 1582 1
9434 1591 1858 1
9434 1598 1635 1
9434 1617 1789 1
9434 1684 1840 1
9434 1703 1875 1
9434 1735 1465 1
9434 1761 1493 1
9434 1768 1504 1
9434 1831 1499 1
9434 1921 1462 1
9434 1708 1808 1
9434 1754 1821 1
9434 1847 1503 1
9434 1670 1711 1
9434 1546 1557 1
9434 1657 1769 1
9434 1908 1479 1
9434 1554 1857 1
9434 1568 1483 1
9434 1718 1889 1
9436 1537 1483 1
9436 1538 1524 1
9436 1540 1672 1
9436 1546 1554 1
9436 1546 1900 1
9436 1554 1557 1
9436 1554 1441 1
9436 1556 1568 1
9436 1556 1527 1
9436 1558 1516 1
9436 1562 1564 1
9436 1562 1886 1
9436 1570 1437 1
9436 1573 1885 1
9436 1587 1899 1
9436 1595 1886 1
9436 1598 1715 1
9436 1604 1901 1
9436 1608 1530 1
9436 1612 1848 1
9436 1613 1692 1
9436 1617 1908 1
9436 1623 1908 1
9436 1638 1465 1
9436 1641 1901 1
9436 1652 1466 1
9436 1664 1458 1
9436 1665 1519 1
9436 1673 1516 1
9436 1678 1848 1
9436 1678 1829 1
9436 1688 1899 1
9436 1698 1707 1
9436 1698 1485 1
9436 1698 1479 1
9436 1701 1920 1
9436 1707 1764 1
9436 1707 1479 1
9436 1718 1520 1
9436 1718 1527 1
9436 1734 1855 1
9436 1749 1761 1
9436 1757 1761 1
9436 1792 1452 1
9436 1811 1923 1
9436 1811 1876 1
9436 1829 1886 1
9436 1876 1923 1
9436 1877 1908 1
9436 1885 1452 1
9436 1889 1520 1
9436 1899 1461 1
9436 1900 1518 1
9436 1924 1478 1
9436 1556 1889 1
9436 1556 1718 1
9436 1593 1603 1
9436 1595 1654 1
9436 1598 1875 1
9436 1598 1703 1
9436 1604 1641 1
9436 1612 1678 1
9436 1700 1848 1
9436 1806 1808 1
9436 1892 1898 1
9436 1920 1473 1
9436 1570 1582 1
9436 1591 1858 1
9436 1598 1635 1
9436 1617 1789 1
9436 1635 1875 1
9436 1684 1840 1
9436 1703 1875 1
9436 1708 1806 1
9436 1728 1920 1
9436 1735 1465 1
9436 1761 1493 1
9436 1768 1504 1
9436 1825 1919 1
9436 1831 1499 1
9436 1921 1462 1
9436 1906 1455 1
9436 1708 1808 1
9436 1754 1821 1
9436 1847 1503 1
9436 1670 1711 1
9436 1546 1557 1
9436 1657 1769 1
9436 1908 1479 1
9436 1554 1857 1
9436 1568 1483 1
9436 1718 1889 1
9438 1546 1616 1
9438 1552 1749 1
9438 1556 1889 1
9438 1556 1458 1
9438 1556 1462 1
9438 1556 1718 1
9438 1562 1848 1
9438 1562 1612 1
9438 1562 1734 1
9438 1573 1829 1
9438 1573 1886 1
9438 1573 1877 1
9438 1579 1503 1
9438 1593 1603 1
9438 1595 1654 1
9438 1598 1875 1
9438 1598 1703 1
9438 1604 1641 1
9438 1604 1269 1
9438 1612 1680 1
9438 1612 1678 1
9438 1613 1426 1
9438 1613 1687 1
9438 1623 1771 1
9438 1631 1898 1
9438 1635 1703 1
9438 1638 1894 1
9438 1638 1487 1
9438 1700 1848 1
9438 1702 1269 1
9438 1718 1458 1
9438 1791 1453 1
9438 1806 1808 1
9438 1811 1465 1
9438 1834 1903 1
9438 1848 1503 1
9438 1885 1485 1
9438 1886 1452 1
9438 1889 1458 1
9438 1892 1898 1
9438 1920 1473 1
9438 1441 1485 1
9438 1441 1479 1
9438 1570 1582 1
9438 1591 1858 1
9438 1598 1635 1
9438 1602 1898 1
9438 1617 1829 1
9438 1617 1789 1
9438 1617 1479 1
9438 1631 1892 1
9438 1635 1875 1
9438 1684 1840 1
9438 1703 1875 1
9438 1708 1806 1
9438 1728 1920 1
9438 1735 1465 1
9438 1749 1493 1
9438 1761 1493 1
9438 1768 1504 1
9438 1825 1919 1
9438 1831 1499 1
9438 1857 1441 1
9438 1876 1465 1
9438 1921 1462 1
9438 1549 1525 1
9438 1573 1452 1
9438 1906 1455 1
9438 1460 1499 1
9438 1708 1808 1
9438 1742 1520 1
9438 1754 1821 1
9438 1847 1503 1
9438 1643 1704 1
9438 1670 1711 1
9438 1546 1557 1
9438 1831 1460 1
9438 1657 1769 1
9438 1908 1479 1
9438 1554 1857 1
9438 1568 1483 1
9438 1718 1889 1
9440 1549 1890 1
9440 1551 1923 1
9440 1562 1579 1
9440 1562 1499 1
9440 1570 1617 1
9440 1570 1886 1
9440 1570 1582 1
9440 1573 1855 1
9440 1587 1671 1
9440 1591 1858 1
9440 1598 1635 1
9440 1602 1898 1
9440 1602 1892 1
9440 1602 1757 1
9440 1604 1792 1
9440 1604 1885 1
9440 1617 1829 1
9440 1617 1789 1
9440 1617 1886 1
9440 1617 1479 1
9440 1623 1841 1
9440 1631 1892 1
9440 1635 1875 1
9440 1641 1901 1
9440 1654 1510 1
9440 1660 1692 1
9440 1665 1519 1
9440 1678 1786 1
9440 1684 1840 1
9440 1688 1492 1
9440 1702 1792 1
9440 1703 1875 1
9440 1707 1754 1
9440 1708 1806 1
9440 1728 1920 1
9440 1734 1848 1
9440 1735 1465 1
9440 1749 1761 1
9440 1749 1493 1
9440 1761 1493 1
9440 1768 1504 1
9440 1792 1485 1
9440 1825 1919 1
9440 1831 1499 1
9440 1857 1441 1
9440 1876 1465 1
9440 1877 1886 1
9440 1886 1479 1
9440 1921 1462 1
9440 1924 1478 1
9440 1549 1525 1
9440 1554 1441 1
9440 1554 1886 1
9440 1573 1641 1
9440 1573 1452 1
9440 1602 1749 1
9440 1602 1631 1
9440 1608 1530 1
9440 1641 1855 1
9440 1672 1920 1
9440 1673 1899 1
9440 1678 1685 1
9440 1701 1532 1
9440 1702 1841 1
9440 1702 1901 1
9440 1906 1455 1
9440 1460 1499 1
9440 1708 1808 1
9440 1841 1885 1
9440 1520 1530 1
9440 1680 1772 1
9440 1698 1707 1
9440 1703 1920 1
9440 1742 1520 1
9440 1754 1821 1
9440 1877 1908 1
9440 1877 1479 1
9440 1847 1503 1
9440 1643 1704 1
9440 1670 1711 1
9440 1841 1901 1
9440 1546 1557 1
9440 1831 1460 1
9440 1890 1525 1
9440 1657 1769 1
9440 1908 1479 1
9440 1554 1857 1
9440 1568 1483 1
9440 1829 1441 1
9440 1829 1886 1
9440 1718 1889 1
9442 1542 1841 1
9442 1542 1426 1
9442 1546 1613 1
9442 1549 1525 1
9442 1551 1900 1
9442 1554 1441 1
9442 1554 1886 1
9442 1562 1503 1
9442 1563 1592 1
9442 1563 1458 1
9442 1570 1485 1
9442 1573 1616 1
9442 1573 1641 1
9442 1573 1452 1
9442 1579 1602 1
9442 1579 1631 1
9442 1587 1919 1
9442 1602 1688 1
9442 1602 1749 1
9442 1602 1631 1
9442 1604 1901 1
9442 1604 1765 1
9442 1608 1530 1
9442 1616 1740 1
9442 1623 1885 1
9442 1631 1749 1
9442 1641 1855 1
9442 1672 1920 1
9442 1673 1899 1
9442 1678 1685 1
9442 1698 1465 1
9442 1701 1532 1
9442 1702 1841 1
9442 1702 1901 1
9442 1731 1457 1
9442 1732 1919 1
9442 1790 1806 1
9442 1805 1888 1
9442 1811 1876 1
9442 1906 1455 1
9442 1428 1458 1
9442 1460 1499 1
9442 1582 1907 1
9442 1587 1889 1
9442 1587 1718 1
9442 1654 1808 1
9442 1702 1885 1
9442 1708 1808 1
9442 1789 1452 1
9442 1792 1841 1
9442 1841 1885 1
9442 1520 1530 1
9442 1598 1875 1
9442 1680 1772 1
9442 1698 1707 1
9442 1703 1920 1
9442 1715 1875 1
9442 1742 1520 1
9442 1754 1821 1
9442 1792 1885 1
9442 1877 1908 1
9442 1877 1479 1
9442 1659 1439 1
9442 1708 1517 1
9442 1892 1898 1
9442 1552 1453 1
9442 1598 1715 1
9442 1847 1503 1
9442 1643 1704 1
9442 1670 1711 1
9442 1841 1901 1
9442 1546 1557 1
9442 1831 1460 1
9442 1890 1525 1
9442 1554 1617 1
9442 1657 1769 1
9442 1908 1479 1
9442 1554 1857 1
9442 1568 1483 1
9442 1829 1441 1
9442 1829 1886 1
9442 1886 1441 1
9442 1718 1889 1
9444 1540 1672 1
9444 1542 1546 1
9444 1542 1853 1
9444 1545 1625 1
9444 1551 1426 1
9444 1551 1908 1
9444 1568 1921 1
9444 1568 1587 1
9444 1582 1513 1
9444 1582 1907 1
9444 1587 1664 1
9444 1587 1889 1
9444 1587 1921 1
9444 1587 1718 1
9444 1598 1473 1
9444 1608 1492 1
9444 1608 1701 1
9444 1612 1518 1
9444 1612 1767 1
9444 1613 1792 1
9444 1613 1700 1
9444 1613 1765 1
9444 1638 1894 1
9444 1641 1765 1
9444 1641 1901 1
9444 1647 1493 1
9444 1654 1808 1
9444 1664 1492 1
9444 1665 1519 1
9444 1678 1883 1
9444 1698 1923 1
9444 1700 1740 1
9444 1700 1885 1
9444 1701 1742 1
9444 1702 1792 1
9444 1702 1885 1
9444 1707 1923 1
9444 1708 1808 1
9444 1728 1920 1
9444 1765 1792 1
9444 1765 1901 1
9444 1765 1841 1
9444 1789 1452 1
9444 1789 1806 1
9444 1792 1841 1
9444 1841 1885 1
9444 1857 1426 1
9444 1897 1924 1
9444 1897 1487 1
9444 1924 1478 1
9444 1435 1452 1
9444 1443 1453 1
9444 1492 1520 1
9444 1492 1530 1
9444 1520 1530 1
9444 1598 1875 1
9444 1647 1761 1
9444 1680 1772 1
9444 1698 1707 1
9444 1700 1765 1
9444 1700 1901 1
9444 1701 1520 1
9444 1701 1921 1
9444 1701 1462 1
9444 1703 1920 1
9444 1707 1764 1
9444 1715 1875 1
9444 1740 1497 1
9444 1742 1520 1
9444 1754 1821 1
9444 1792 1885 1
9444 1877 1908 1
9444 1877 1479 1
9444 1613 1901 1
9444 1659 1439 1
9444 1708 1517 1
9444 1892 1898 1
9444 1921 1462 1
9444 1552 1453 1
9444 1598 1715 1
9444 1847 1503 1
9444 1643 1704 1
9444 1670 1711 1
9444 1841 1901 1
9444 1546 1557 1
9444 1831 1460 1
9444 1890 1525 1
9444 1554 1617 1
9444 1657 1769 1
9444 1908 1479 1
9444 1554 1857 1
9444 1568 1483 1
9444 1829 1441 1
9444 1829 1886 1
9444 1886 1441 1
9444 1549 1890 1
9444 1718 1889 1
9446 1542 1642 1
9446 1542 1654 1
9446 1546 1642 1
9446 1556 1458 1
9446 1562 1696 1
9446 1563 1579 1
9446 1570 1617 1
9446 1570 1485 1
9446 1573 1765 1
9446 1575 1679 1
9446 1598 1875 1
9446 1604 1855 1
9446 1628 1463 1
9446 1631 1688 1
9446 1631 1731 1
9446 1641 1841 1
9446 1647 1761 1
9446 1658 1835 1
9446 1664 1462 1
9446 1678 1706 1
9446 1678 1887 1
9446 1680 1772 1
9446 1688 1913 1
9446 1698 1707 1
9446 1698 1491 1
9446 1700 1765 1
9446 1700 1901 1
9446 1701 1520 1
9446 1701 1921 1
9446 1701 1462 1
9446 1701 1889 1
9446 1703 1920 1
9446 1703 1883 1
9446 1707 1764 1
9446 1715 1473 1
9446 1715 1875 1
9446 1740 1497 1
9446 1742 1520 1
9446 1749 1516 1
9446 1749 1892 1
9446 1749 1438 1
9446 1754 1821 1
9446 1761 1493 1
9446 1768 1438 1
9446 1771 1440 1
9446 1792 1485 1
9446 1792 1885 1
9446 1816 1881 1
9446 1825 1853 1
9446 1877 1908 1
9446 1877 1479 1
9446 1885 1485 1
9446 1898 1477 1
9446 1906 1523 1
9446 1919 1921 1
9446 1500 1511 1
9446 1503 1511 1
9446 1538 1524 1
9446 1573 1700 1
9446 1592 1858 1
9446 1613 1841 1
9446 1613 1901 1
9446 1613 1702 1
9446 1622 1835 1
9446 1659 1439 1
9446 1664 1889 1
9446 1664 1718 1
9446 1702 1841 1
9446 1702 1901 1
9446 1708 1517 1
9446 1892 1898 1
9446 1921 1462 1
9446 1551 1269 1
9446 1552 1453 1
9446 1598 1715 1
9446 1811 1876 1
9446 1831 1499 1
9446 1847 1503 1
9446 1876 1923 1
9446 1582 1593 1
9446 1643 1704 1
9446 1670 1711 1
9446 1841 1901 1
9446 1546 1557 1
9446 1831 1460 1
9446 1890 1525 1
9446 1554 1617 1
9446 1657 1769 1
9446 1908 1479 1
9446 1554 1857 1
9446 1834 1903 1
9446 1568 1483 1
9446 1829 1441 1
9446 1608 1530 1
9446 1829 1886 1
9446 1886 1441 1
9446 1549 1890 1
9446 1718 1889 1
9448 1538 1524 1
9448 1540 1920 1
9448 1540 1672 1
9448 1546 1562 1
9448 1564 1908 1
9448 1573 1595 1
9448 1573 1700 1
9448 1577 1913 1
9448 1579 1458 1
9448 1587 1527 1
9448 1592 1858 1
9448 1602 1911 1
9448 1602 1631 1
9448 1613 1841 1
9448 1613 1901 1
9448 1613 1702 1
9448 1613 1641 1
9448 1617 1642 1
9448 1622 1835 1
9448 1638 1458 1
9448 1638 1717 1
9448 1642 1886 1
9448 1659 1439 1
9448 1664 1889 1
9448 1664 1718 1
9448 1678 1680 1
9448 1683 1516 1
9448 1702 1841 1
9448 1702 1901 1
9448 1706 1790 1
9448 1708 1517 1
9448 1768 1493 1
9448 1836 1427 1
9448 1842 1887 1
9448 1847 1427 1
9448 1863 1427 1
9448 1882 1900 1
9448 1892 1898 1
9448 1921 1462 1
9448 1427 1503 1
9448 1438 1516 1
9448 1551 1269 1
9448 1551 1426 1
9448 1552 1453 1
9448 1554 1886 1
9448 1598 1715 1
9448 1811 1876 1
9448 1831 1499 1
9448 1847 1503 1
9448 1876 1923 1
9448 1582 1593 1
9448 1919 1462 1
9448 1520 1530 1
9448 1549 1525 1
9448 1577 1599 1
9448 1643 1704 1
9448 1670 1711 1
9448 1749 1757 1
9448 1841 1901 1
9448 1546 1557 1
9448 1598 1473 1
9448 1831 1460 1
9448 1836 1863 1
9448 1890 1525 1
9448 1554 1617 1
9448 1657 1769 1
9448 1573 1452 1
9448 1908 1479 1
9448 1554 1857 1
9448 1834 1903 1
9448 1568 1483 1
9448 1829 1441 1
9448 1608 1530 1
9448 1829 1886 1
9448 1886 1441 1
9448 1549 1890 1
9448 1718 1889 1
9450 1551 1857 1
9450 1551 1642 1
9450 1551 1269 1
9450 1551 1426 1
9450 1551 1617 1
9450 1552 1453 1
9450 1554 1886 1
9450 1557 1427 1
9450 1587 1718 1
9450 1596 1792 1
9450 1598 1715 1
9450 1644 1677 1
9450 1647 1913 1
9450 1647 1516 1
9450 1692 1427 1
9450 1701 1897 1
9450 1701 1882 1
9450 1703 1840 1
9450 1708 1808 1
9450 1749 1913 1
9450 1768 1899 1
9450 1769 1427 1
9450 1790 1511 1
9450 1796 1839 1
9450 1806 1841 1
9450 1806 1901 1
9450 1811 1876 1
9450 1831 1499 1
9450 1847 1503 1
9450 1876 1923 1
9450 1906 1455 1
9450 1500 1511 1
9450 1545 1768 1
9450 1546 1510 1
9450 1582 1593 1
9450 1790 1455 1
9450 1792 1885 1
9450 1919 1462 1
9450 1520 1530 1
9450 1549 1525 1
9450 1577 1599 1
9450 1598 1871 1
9450 1643 1704 1
9450 1670 1711 1
9450 1680 1772 1
9450 1749 1757 1
9450 1841 1901 1
9450 1546 1557 1
9450 1598 1473 1
9450 1612 1775 1
9450 1831 1460 1
9450 1836 1863 1
9450 1890 1525 1
9450 1554 1617 1
9450 1657 1769 1
9450 1573 1452 1
9450 1908 1479 1
9450 1554 1857 1
9450 1834 1903 1
9450 1568 1483 1
9450 1698 1707 1
9450 1829 1441 1
9450 1608 1530 1
9450 1877 1908 1
9450 1829 1886 1
9450 1886 1441 1
9450 1549 1890 1
9450 1718 1889 1
9450 1761 1493 1
9452 1538 1524 1
9452 1545 1768 1
9452 1546 1510 1
9452 1556 1876 1
9452 1556 1487 1
9452 1559 1461 1
9452 1563 1592 1
9452 1581 1661 1
9452 1582 1593 1
9452 1587 1872 1
9452 1593 1907 1
9452 1604 1513 1
9452 1625 1688 1
9452 1625 1731 1
